"// Phenotype data set from Mouse Phenome Database (phenome.jax.org)",,,,,,,,
"// Data set: Wiltshire3    Title: Drug study: Neurobiochemical analytes in response to chronic fluoxetine treatment in males of 30 inbred mouse strains    Year: 2011",,,,,,,,
"// List of strain means and summary statistics",,,,,,,,,,,
"// For more info on these data visit phenome.jax.org and type Wiltshire3 into search box",,,,,,,,,,
,,,,,,,,,,,
measnum,varname,strain,sex,mean,sd,sem,nmice,cv,zscore,,,
38107,BAG1_cont,"MA/MyJ",m,0.166,0.00700,0.00404,3,0.0422,-0.59
38107,BAG1_cont,"MRL/MpJ",m,0.169,0.0100,0.00577,3,0.0592,-0.42
38107,BAG1_cont,"NOD/ShiLtJ",m,0.194,0.00900,0.00520,3,0.0464,1.00
38107,BAG1_cont,"NOR/LtJ",m,0.172,0.00400,0.00231,3,0.0233,-0.25
38107,BAG1_cont,"NZB/BlNJ",m,0.213,0.00700,0.00404,3,0.0329,2.08
38107,BAG1_cont,"NZW/LacJ",m,0.223,0.00800,0.00462,3,0.0359,2.64
38107,BAG1_cont,"P/J",m,0.182,0.00700,0.00404,3,0.0385,0.32
38107,BAG1_cont,"PL/J",m,0.170,0.00900,0.00520,3,0.0529,-0.37
38107,BAG1_cont,"RIIIS/J",m,0.190,0.00900,0.00520,3,0.0474,0.77
38107,BAG1_cont,"SJL/J",m,0.174,0.00900,0.00520,3,0.0517,-0.14
38107,BAG1_cont,"SM/J",m,0.181,0.00900,0.00520,3,0.0497,0.26
38107,BAG1_cont,"SWR/J",m,0.189,0.00900,0.00520,3,0.0476,0.71
38108,BAG1_fluox,"129S1/SvImJ",m,0.124,0.00700,0.00404,3,0.0565,-2.09
38108,BAG1_fluox,"A/J",m,0.159,0.00600,0.00346,3,0.0377,-0.69
38108,BAG1_fluox,"AKR/J",m,0.146,0.00600,0.00346,3,0.0411,-1.21
38108,BAG1_fluox,"BALB/cJ",m,0.152,0.00800,0.00462,3,0.0526,-0.97
38108,BAG1_fluox,"BTBR T<+> Itpr3<tf>/J",m,0.182,0.00900,0.00520,3,0.0495,0.24
38108,BAG1_fluox,"BUB/BnJ",m,0.188,0.0100,0.00577,3,0.0532,0.48
38108,BAG1_fluox,"C3H/HeJ",m,0.163,0.00700,0.00404,3,0.0429,-0.53
38108,BAG1_fluox,"C57BL/6J",m,0.165,0.00800,0.00462,3,0.0485,-0.45
38108,BAG1_fluox,"C57BLKS/J",m,0.163,0.00700,0.00404,3,0.0429,-0.53
38108,BAG1_fluox,"C57BR/cdJ",m,0.193,0.00700,0.00404,3,0.0363,0.68
38108,BAG1_fluox,"C58/J",m,0.169,0.0100,0.00577,3,0.0592,-0.29
38108,BAG1_fluox,"CBA/J",m,0.182,0.00700,0.00404,3,0.0385,0.24
38108,BAG1_fluox,"CE/J",m,0.161,0.00600,0.00346,3,0.0373,-0.61
38108,BAG1_fluox,"DBA/2J",m,0.174,0.00800,0.00462,3,0.0460,-0.09
38108,BAG1_fluox,"FVB/NJ",m,0.170,0.0120,0.00693,3,0.0706,-0.25
38108,BAG1_fluox,"I/LnJ",m,0.155,0.00500,0.00289,3,0.0323,-0.85
38108,BAG1_fluox,"LG/J",m,0.199,0.00700,0.00404,3,0.0352,0.92
38108,BAG1_fluox,"LP/J",m,0.128,0.00400,0.00231,3,0.0312,-1.93
38108,BAG1_fluox,"MA/MyJ",m,0.177,0.00800,0.00462,3,0.0452,0.03
38108,BAG1_fluox,"MRL/MpJ",m,0.201,0.00700,0.00404,3,0.0348,1.00
38108,BAG1_fluox,"NOD/ShiLtJ",m,0.188,0.0100,0.00577,3,0.0532,0.48
38108,BAG1_fluox,"NOR/LtJ",m,0.169,0.00600,0.00346,3,0.0355,-0.29
38108,BAG1_fluox,"NZB/BlNJ",m,0.188,0.00900,0.00520,3,0.0479,0.48
38108,BAG1_fluox,"NZW/LacJ",m,0.143,0.00600,0.00346,3,0.0420,-1.33
38108,BAG1_fluox,"P/J",m,0.187,0.0100,0.00577,3,0.0535,0.44
38108,BAG1_fluox,"PL/J",m,0.211,0.0100,0.00577,3,0.0474,1.40
38108,BAG1_fluox,"RIIIS/J",m,0.211,0.0130,0.00751,3,0.0616,1.40
38108,BAG1_fluox,"SJL/J",m,0.195,0.0110,0.00635,3,0.0564,0.76
38108,BAG1_fluox,"SM/J",m,0.217,0.00900,0.00520,3,0.0415,1.64
38108,BAG1_fluox,"SWR/J",m,0.224,0.0100,0.00577,3,0.0446,1.92
38109,BAG1_index,"129S1/SvImJ",m,-9.21,0,0,3,0,-1.30
38109,BAG1_index,"A/J",m,-2.43,0,0,3,0,-0.31
38109,BAG1_index,"AKR/J",m,-6.11,0,0,3,0,-0.85
38109,BAG1_index,"BALB/cJ",m,-5.64,0,0,3,0,-0.78
38109,BAG1_index,"BTBR T<+> Itpr3<tf>/J",m,-1.94,0,0,3,0,-0.24
38109,BAG1_index,"BUB/BnJ",m,0.0280,0,0,3,0,0.05
38109,BAG1_index,"C3H/HeJ",m,-0.935,0,0,3,0,-0.09
38109,BAG1_index,"C57BL/6J",m,5.56,0,0,3,0,0.86
38109,BAG1_index,"C57BLKS/J",m,-4.32,0,0,3,0,-0.59
38109,BAG1_index,"C57BR/cdJ",m,7.60,0,0,3,0,1.16
38109,BAG1_index,"C58/J",m,-2.52,0,0,3,0,-0.32
38109,BAG1_index,"CBA/J",m,-3.21,0,0,3,0,-0.42
38109,BAG1_index,"CE/J",m,2.36,0,0,3,0,0.39
38109,BAG1_index,"DBA/2J",m,7.32,0,0,3,0,1.11
38109,BAG1_index,"FVB/NJ",m,-2.47,0,0,3,0,-0.32
38109,BAG1_index,"I/LnJ",m,-1.65,0,0,3,0,-0.20
38109,BAG1_index,"LG/J",m,5.56,0,0,3,0,0.86
38109,BAG1_index,"LP/J",m,-16.2,0,0,3,0,-2.32
38109,BAG1_index,"MA/MyJ",m,2.86,0,0,3,0,0.46
38109,BAG1_index,"MRL/MpJ",m,7.42,0,0,3,0,1.13
38109,BAG1_index,"NOD/ShiLtJ",m,-1.32,0,0,3,0,-0.15
38109,BAG1_index,"NOR/LtJ",m,-0.825,0,0,3,0,-0.08
38109,BAG1_index,"NZB/BlNJ",m,-5.44,0,0,3,0,-0.75
38109,BAG1_index,"NZW/LacJ",m,-19.1,0,0,3,0,-2.75
38109,BAG1_index,"P/J",m,1.25,0,0,3,0,0.23
38109,BAG1_index,"PL/J",m,9.35,0,0,3,0,1.41
38109,BAG1_index,"RIIIS/J",m,4.54,0,0,3,0,0.71
38109,BAG1_index,"SJL/J",m,4.96,0,0,3,0,0.77
38109,BAG1_index,"SM/J",m,7.83,0,0,3,0,1.19
